Date 	Time 	ACLineStatus 	BatteryFlag 	BatteryLifePercent 	BackupBatteryFlag 	BackupBatteryLifePercent 	BatteryVoltage 	BatteryCurrent 	BatteryAverageCurrent 	BatteryAverageInterval 	BatterymAHourConsumed 	BatteryTemperature 	BackupBatteryVoltage 	estimated BattLife(for 4000 mAh) 
05.06.2005 	01:42:05 	0001 	0008 	0100 	0009 	0100 	4182 	1105 	1105 	5120 	0 	400 	2317 	03:37
05.06.2005 	01:42:58 	0001 	0008 	0100 	0009 	0100 	4185 	1099 	1099 	5120 	0 	400 	2316 	02:00
05.06.2005 	01:42:58 	0001 	0008 	0100 	0009 	0100 	4185 	1099 	1099 	5120 	0 	400 	2316 	02:00
05.06.2005 	01:43:05 	0001 	0008 	0100 	0009 	0100 	4185 	1098 	1098 	5120 	0 	400 	2317 	03:38
05.06.2005 	01:43:58 	0001 	0008 	0100 	0009 	0100 	4185 	1092 	1092 	5120 	0 	400 	2316 	02:00
05.06.2005 	01:43:58 	0001 	0008 	0100 	0009 	0100 	4185 	1092 	1092 	5120 	0 	400 	2316 	02:00
05.06.2005 	01:44:05 	0001 	0008 	0100 	0009 	0100 	4185 	1091 	1091 	5120 	0 	400 	2317 	03:39
05.06.2005 	01:44:58 	0001 	0008 	0100 	0009 	0100 	4188 	1085 	1085 	5120 	0 	400 	2318 	02:01
05.06.2005 	01:44:58 	0001 	0008 	0100 	0009 	0100 	4188 	1085 	1085 	5120 	0 	400 	2318 	02:01
05.06.2005 	01:45:05 	0001 	0008 	0100 	0009 	0100 	4188 	1083 	1083 	5120 	0 	400 	2318 	03:41
05.06.2005 	01:45:58 	0001 	0008 	0100 	0009 	0100 	4188 	1076 	1076 	5120 	0 	400 	2316 	02:02
05.06.2005 	01:45:58 	0001 	0008 	0100 	0009 	0100 	4188 	1076 	1076 	5120 	0 	400 	2316 	02:02
05.06.2005 	01:46:05 	0001 	0008 	0100 	0009 	0100 	4188 	1076 	1076 	5120 	0 	400 	2319 	03:43
05.06.2005 	01:46:58 	0001 	0008 	0100 	0009 	0100 	4190 	1067 	1067 	5120 	0 	400 	2316 	02:03
05.06.2005 	01:46:58 	0001 	0008 	0100 	0009 	0100 	4190 	1067 	1067 	5120 	0 	400 	2316 	02:03
05.06.2005 	01:47:05 	0001 	0008 	0100 	0009 	0100 	4190 	1067 	1067 	5120 	0 	400 	2317 	03:44
05.06.2005 	01:47:58 	0001 	0008 	0100 	0009 	0100 	4190 	1059 	1059 	5120 	0 	400 	2318 	02:04
05.06.2005 	01:47:58 	0001 	0008 	0100 	0009 	0100 	4190 	1059 	1059 	5120 	0 	400 	2318 	02:04
05.06.2005 	01:48:06 	0001 	0008 	0100 	0009 	0100 	4190 	1057 	1057 	5120 	0 	400 	2318 	03:47
05.06.2005 	01:48:58 	0001 	0008 	0100 	0009 	0100 	4190 	1049 	1049 	5120 	0 	400 	2316 	02:05
05.06.2005 	01:48:58 	0001 	0008 	0100 	0009 	0100 	4190 	1049 	1049 	5120 	0 	400 	2316 	02:05
05.06.2005 	01:49:06 	0001 	0008 	0100 	0009 	0100 	4190 	1048 	1048 	5120 	0 	400 	2317 	03:49
05.06.2005 	01:49:58 	0001 	0008 	0100 	0009 	0100 	4190 	1039 	1039 	5120 	0 	400 	2318 	02:07
05.06.2005 	01:49:58 	0001 	0008 	0100 	0009 	0100 	4190 	1039 	1039 	5120 	0 	400 	2318 	02:07
05.06.2005 	01:50:06 	0001 	0008 	0100 	0009 	0100 	4190 	1039 	1039 	5120 	0 	400 	2316 	03:50
05.06.2005 	01:50:58 	0001 	0008 	0100 	0009 	0100 	4193 	1029 	1029 	5120 	0 	390 	2317 	02:08
05.06.2005 	01:50:58 	0001 	0008 	0100 	0009 	0100 	4193 	1029 	1029 	5120 	0 	390 	2317 	02:08
05.06.2005 	01:51:06 	0001 	0008 	0100 	0009 	0100 	4193 	1028 	1028 	5120 	0 	390 	2316 	03:53
05.06.2005 	01:51:58 	0001 	0008 	0100 	0009 	0100 	4193 	1019 	1019 	5120 	0 	390 	2317 	02:09
05.06.2005 	01:51:58 	0001 	0008 	0100 	0009 	0100 	4193 	1019 	1019 	5120 	0 	390 	2317 	02:09
05.06.2005 	01:52:06 	0001 	0008 	0100 	0009 	0100 	4193 	1017 	1017 	5120 	0 	390 	2317 	03:55
05.06.2005 	01:52:58 	0001 	0008 	0100 	0009 	0100 	4193 	1008 	1008 	5120 	0 	390 	2319 	02:10
05.06.2005 	01:52:58 	0001 	0008 	0100 	0009 	0100 	4193 	1008 	1008 	5120 	0 	390 	2319 	02:10
05.06.2005 	01:53:06 	0001 	0008 	0100 	0009 	0100 	4193 	1006 	1006 	5120 	0 	390 	2317 	03:58
05.06.2005 	01:53:58 	0001 	0008 	0100 	0009 	0100 	4193 	996 	996 	5120 	0 	390 	2317 	02:12
05.06.2005 	01:53:58 	0001 	0008 	0100 	0009 	0100 	4193 	996 	996 	5120 	0 	390 	2317 	02:12
05.06.2005 	01:54:06 	0001 	0008 	0100 	0009 	0100 	4193 	996 	996 	5120 	0 	390 	2318 	04:00
05.06.2005 	01:54:58 	0001 	0008 	0100 	0009 	0100 	4193 	984 	984 	5120 	0 	390 	2318 	02:14
05.06.2005 	01:54:58 	0001 	0008 	0100 	0009 	0100 	4193 	984 	984 	5120 	0 	390 	2318 	02:14
05.06.2005 	01:55:06 	0001 	0008 	0100 	0009 	0100 	4193 	984 	984 	5120 	0 	390 	2316 	04:03
05.06.2005 	01:55:58 	0001 	0008 	0100 	0009 	0100 	4193 	974 	974 	5120 	0 	390 	2317 	02:15
05.06.2005 	01:55:58 	0001 	0008 	0100 	0009 	0100 	4193 	974 	974 	5120 	0 	390 	2317 	02:15
05.06.2005 	01:56:06 	0001 	0008 	0100 	0009 	0100 	4193 	972 	972 	5120 	0 	390 	2319 	04:06
05.06.2005 	01:56:58 	0001 	0008 	0100 	0009 	0100 	4193 	962 	962 	5120 	0 	390 	2318 	02:17
05.06.2005 	01:56:58 	0001 	0008 	0100 	0009 	0100 	4193 	962 	962 	5120 	0 	390 	2318 	02:17
05.06.2005 	01:57:06 	0001 	0008 	0100 	0009 	0100 	4193 	960 	960 	5120 	0 	390 	2318 	04:10
05.06.2005 	01:57:58 	0001 	0008 	0100 	0009 	0100 	4193 	950 	950 	5120 	0 	390 	2317 	02:18
05.06.2005 	01:57:59 	0001 	0008 	0100 	0009 	0100 	4193 	950 	950 	5120 	0 	390 	2317 	02:18
05.06.2005 	01:58:06 	0001 	0008 	0100 	0009 	0100 	4193 	949 	949 	5120 	0 	390 	2318 	04:12
05.06.2005 	01:58:59 	0001 	0008 	0100 	0009 	0100 	4196 	939 	939 	5120 	0 	390 	2318 	02:20
05.06.2005 	01:58:59 	0001 	0008 	0100 	0009 	0100 	4196 	939 	939 	5120 	0 	390 	2318 	02:20
05.06.2005 	01:59:06 	0001 	0008 	0100 	0009 	0100 	4196 	938 	938 	5120 	0 	390 	2316 	04:15
05.06.2005 	01:59:59 	0001 	0008 	0100 	0009 	0100 	4196 	928 	928 	5120 	0 	390 	2318 	02:22
05.06.2005 	01:59:59 	0001 	0008 	0100 	0009 	0100 	4196 	928 	928 	5120 	0 	390 	2318 	02:22
05.06.2005 	02:00:06 	0001 	0008 	0100 	0009 	0100 	4196 	926 	926 	5120 	0 	390 	2317 	04:19
05.06.2005 	02:00:59 	0001 	0008 	0100 	0009 	0100 	4196 	916 	916 	5120 	0 	390 	2317 	02:24
05.06.2005 	02:00:59 	0001 	0008 	0100 	0009 	0100 	4196 	916 	916 	5120 	0 	390 	2317 	02:24
05.06.2005 	02:01:06 	0001 	0008 	0100 	0009 	0100 	4196 	914 	914 	5120 	0 	390 	2317 	04:22
05.06.2005 	02:01:59 	0001 	0008 	0100 	0009 	0100 	4196 	905 	905 	5120 	0 	390 	2317 	02:25
05.06.2005 	02:01:59 	0001 	0008 	0100 	0009 	0100 	4196 	905 	905 	5120 	0 	390 	2317 	02:25
05.06.2005 	02:02:06 	0001 	0008 	0100 	0009 	0100 	4196 	904 	904 	5120 	0 	390 	2316 	04:25
05.06.2005 	02:02:59 	0001 	0008 	0100 	0009 	0100 	4196 	893 	893 	5120 	0 	390 	2319 	02:27
05.06.2005 	02:02:59 	0001 	0008 	0100 	0009 	0100 	4196 	893 	893 	5120 	0 	390 	2319 	02:27
05.06.2005 	02:03:06 	0001 	0008 	0100 	0009 	0100 	4196 	893 	893 	5120 	0 	390 	2317 	04:28
05.06.2005 	02:03:59 	0001 	0008 	0100 	0009 	0100 	4196 	883 	883 	5120 	0 	380 	2317 	02:29
05.06.2005 	02:03:59 	0001 	0008 	0100 	0009 	0100 	4196 	883 	883 	5120 	0 	380 	2317 	02:29
05.06.2005 	02:04:06 	0001 	0008 	0100 	0009 	0100 	4196 	881 	881 	5120 	0 	380 	2319 	04:32
05.06.2005 	02:04:59 	0001 	0008 	0100 	0009 	0100 	4196 	872 	872 	5120 	0 	380 	2318 	02:31
05.06.2005 	02:04:59 	0001 	0008 	0100 	0009 	0100 	4196 	872 	872 	5120 	0 	380 	2318 	02:31
05.06.2005 	02:05:06 	0001 	0008 	0100 	0009 	0100 	4196 	870 	870 	5120 	0 	380 	2318 	04:35
05.06.2005 	02:05:59 	0001 	0008 	0100 	0009 	0100 	4196 	860 	860 	5120 	0 	380 	2317 	02:33
05.06.2005 	02:05:59 	0001 	0008 	0100 	0009 	0100 	4196 	860 	860 	5120 	0 	380 	2317 	02:33
05.06.2005 	02:06:06 	0001 	0008 	0100 	0009 	0100 	4196 	860 	860 	5120 	0 	380 	2317 	04:39
05.06.2005 	02:06:59 	0001 	0008 	0100 	0009 	0100 	4196 	849 	849 	5120 	0 	380 	2318 	02:35
05.06.2005 	02:06:59 	0001 	0008 	0100 	0009 	0100 	4196 	849 	849 	5120 	0 	380 	2318 	02:35
05.06.2005 	02:07:06 	0001 	0008 	0100 	0009 	0100 	4196 	848 	848 	5120 	0 	380 	2317 	04:43
05.06.2005 	02:07:59 	0001 	0008 	0100 	0009 	0100 	4196 	839 	839 	5120 	0 	380 	2318 	02:37
05.06.2005 	02:07:59 	0001 	0008 	0100 	0009 	0100 	4196 	839 	839 	5120 	0 	380 	2318 	02:37
05.06.2005 	02:08:06 	0001 	0008 	0100 	0009 	0100 	4196 	837 	837 	5120 	0 	380 	2317 	04:46
05.06.2005 	02:08:59 	0001 	0008 	0100 	0009 	0100 	4196 	828 	828 	5120 	0 	380 	2318 	02:39
05.06.2005 	02:08:59 	0001 	0008 	0100 	0009 	0100 	4196 	828 	828 	5120 	0 	380 	2318 	02:39
05.06.2005 	02:09:06 	0001 	0008 	0100 	0009 	0100 	4196 	826 	826 	5120 	0 	380 	2318 	04:50
05.06.2005 	02:09:59 	0001 	0008 	0100 	0009 	0100 	4198 	817 	817 	5120 	0 	380 	2317 	02:41
05.06.2005 	02:09:59 	0001 	0008 	0100 	0009 	0100 	4198 	817 	817 	5120 	0 	380 	2317 	02:41
05.06.2005 	02:10:07 	0001 	0008 	0100 	0009 	0100 	4198 	816 	816 	5120 	0 	380 	2317 	04:54
05.06.2005 	02:10:59 	0001 	0008 	0100 	0009 	0100 	4198 	806 	806 	5120 	0 	380 	2318 	02:43
05.06.2005 	02:10:59 	0001 	0008 	0100 	0009 	0100 	4198 	806 	806 	5120 	0 	380 	2318 	02:43
05.06.2005 	02:11:07 	0001 	0008 	0100 	0009 	0100 	4198 	805 	805 	5120 	0 	380 	2318 	04:58
05.06.2005 	02:11:59 	0001 	0008 	0100 	0009 	0100 	4198 	796 	796 	5120 	0 	380 	2318 	02:45
05.06.2005 	02:11:59 	0001 	0008 	0100 	0009 	0100 	4198 	796 	796 	5120 	0 	380 	2318 	02:45
05.06.2005 	02:12:07 	0001 	0008 	0100 	0009 	0100 	4198 	794 	794 	5120 	0 	380 	2318 	05:02
05.06.2005 	02:12:59 	0001 	0008 	0100 	0009 	0100 	4198 	785 	785 	5120 	0 	380 	2317 	02:48
05.06.2005 	02:12:59 	0001 	0008 	0100 	0009 	0100 	4198 	785 	785 	5120 	0 	380 	2317 	02:48
05.06.2005 	02:13:07 	0001 	0008 	0100 	0009 	0100 	4198 	783 	783 	5120 	0 	380 	2318 	05:06
05.06.2005 	02:13:59 	0001 	0008 	0100 	0009 	0100 	4198 	774 	774 	5120 	0 	380 	2318 	02:50
05.06.2005 	02:13:59 	0001 	0008 	0100 	0009 	0100 	4198 	774 	774 	5120 	0 	380 	2318 	02:50
05.06.2005 	02:14:07 	0001 	0008 	0100 	0009 	0100 	4198 	773 	773 	5120 	0 	380 	2317 	05:10
05.06.2005 	02:14:59 	0001 	0008 	0100 	0009 	0100 	4198 	764 	764 	5120 	0 	370 	2318 	02:52
05.06.2005 	02:14:59 	0001 	0008 	0100 	0009 	0100 	4198 	764 	764 	5120 	0 	370 	2318 	02:52
05.06.2005 	02:15:07 	0001 	0008 	0100 	0009 	0100 	4198 	763 	763 	5120 	0 	370 	2317 	05:14
05.06.2005 	02:15:59 	0001 	0008 	0100 	0009 	0100 	4198 	754 	754 	5120 	0 	370 	2317 	02:55
05.06.2005 	02:15:59 	0001 	0008 	0100 	0009 	0100 	4198 	754 	754 	5120 	0 	370 	2317 	02:55
05.06.2005 	02:16:07 	0001 	0008 	0100 	0009 	0100 	4198 	752 	752 	5120 	0 	370 	2318 	05:19
05.06.2005 	02:16:59 	0001 	0008 	0100 	0009 	0100 	4198 	743 	743 	5120 	0 	370 	2318 	02:57
05.06.2005 	02:16:59 	0001 	0008 	0100 	0009 	0100 	4198 	743 	743 	5120 	0 	370 	2318 	02:57
05.06.2005 	02:17:07 	0001 	0008 	0100 	0009 	0100 	4198 	742 	742 	5120 	0 	370 	2319 	05:23
05.06.2005 	02:17:59 	0001 	0008 	0100 	0009 	0100 	4198 	733 	733 	5120 	0 	370 	2318 	03:00
05.06.2005 	02:17:59 	0001 	0008 	0100 	0009 	0100 	4198 	733 	733 	5120 	0 	370 	2318 	03:00
05.06.2005 	02:18:07 	0001 	0008 	0100 	0009 	0100 	4198 	732 	732 	5120 	0 	370 	2317 	05:27
05.06.2005 	02:18:59 	0001 	0008 	0100 	0009 	0100 	4198 	723 	723 	5120 	0 	370 	2318 	03:02
05.06.2005 	02:18:59 	0001 	0008 	0100 	0009 	0100 	4198 	723 	723 	5120 	0 	370 	2318 	03:02
05.06.2005 	02:19:07 	0001 	0008 	0100 	0009 	0100 	4198 	722 	722 	5120 	0 	370 	2317 	05:32
05.06.2005 	02:19:59 	0001 	0008 	0100 	0009 	0100 	4198 	714 	714 	5120 	0 	370 	2317 	03:04
05.06.2005 	02:20:00 	0001 	0008 	0100 	0009 	0100 	4198 	714 	714 	5120 	0 	370 	2317 	03:04
05.06.2005 	02:20:07 	0001 	0008 	0100 	0009 	0100 	4198 	712 	712 	5120 	0 	370 	2318 	05:37
05.06.2005 	02:21:00 	0001 	0008 	0100 	0009 	0100 	4198 	704 	704 	5120 	0 	370 	2317 	03:07
05.06.2005 	02:21:00 	0001 	0008 	0100 	0009 	0100 	4198 	704 	704 	5120 	0 	370 	2317 	03:07
05.06.2005 	02:21:07 	0001 	0008 	0100 	0009 	0100 	4198 	702 	702 	5120 	0 	370 	2317 	05:41
05.06.2005 	02:22:00 	0001 	0008 	0100 	0009 	0100 	4198 	693 	693 	5120 	0 	370 	2318 	03:10
05.06.2005 	02:22:00 	0001 	0008 	0100 	0009 	0100 	4198 	693 	693 	5120 	0 	370 	2318 	03:10
05.06.2005 	02:22:07 	0001 	0008 	0100 	0009 	0100 	4198 	692 	692 	5120 	0 	370 	2317 	05:46
05.06.2005 	02:23:00 	0001 	0008 	0100 	0009 	0100 	4198 	684 	684 	5120 	0 	370 	2318 	03:12
05.06.2005 	02:23:00 	0001 	0008 	0100 	0009 	0100 	4198 	684 	684 	5120 	0 	370 	2318 	03:12
05.06.2005 	02:23:07 	0001 	0008 	0100 	0009 	0100 	4198 	683 	683 	5120 	0 	370 	2318 	05:51
05.06.2005 	02:24:00 	0001 	0008 	0100 	0009 	0100 	4198 	675 	675 	5120 	0 	370 	2319 	03:15
05.06.2005 	02:24:00 	0001 	0008 	0100 	0009 	0100 	4198 	675 	675 	5120 	0 	370 	2319 	03:15
05.06.2005 	02:24:07 	0001 	0008 	0100 	0009 	0100 	4198 	673 	673 	5120 	0 	370 	2317 	05:56
05.06.2005 	02:25:00 	0001 	0008 	0100 	0009 	0100 	4201 	665 	665 	5120 	0 	370 	2317 	03:18
05.06.2005 	02:25:00 	0001 	0008 	0100 	0009 	0100 	4201 	665 	665 	5120 	0 	370 	2317 	03:18
05.06.2005 	02:25:07 	0001 	0008 	0100 	0009 	0100 	4201 	663 	663 	5120 	0 	370 	2316 	06:01
05.06.2005 	02:26:00 	0001 	0008 	0100 	0009 	0100 	4201 	655 	655 	5120 	0 	360 	2316 	03:21
05.06.2005 	02:26:00 	0001 	0008 	0100 	0009 	0100 	4201 	655 	655 	5120 	0 	360 	2316 	03:21
05.06.2005 	02:26:07 	0001 	0008 	0100 	0009 	0100 	4201 	654 	654 	5120 	0 	360 	2317 	06:06
05.06.2005 	02:27:00 	0001 	0008 	0100 	0009 	0100 	4201 	645 	645 	5120 	0 	360 	2317 	03:24
05.06.2005 	02:27:00 	0001 	0008 	0100 	0009 	0100 	4201 	645 	645 	5120 	0 	360 	2317 	03:24
05.06.2005 	02:27:07 	0001 	0008 	0100 	0009 	0100 	4201 	645 	645 	5120 	0 	360 	2316 	06:12
05.06.2005 	02:28:00 	0001 	0008 	0100 	0009 	0100 	4201 	637 	637 	5120 	0 	360 	2317 	03:27
05.06.2005 	02:28:00 	0001 	0008 	0100 	0009 	0100 	4201 	637 	637 	5120 	0 	360 	2317 	03:27
05.06.2005 	02:28:07 	0001 	0008 	0100 	0009 	0100 	4201 	635 	635 	5120 	0 	360 	2318 	06:17
05.06.2005 	02:29:00 	0001 	0008 	0100 	0009 	0100 	4201 	627 	627 	5120 	0 	360 	2318 	03:30
05.06.2005 	02:29:00 	0001 	0008 	0100 	0009 	0100 	4201 	627 	627 	5120 	0 	360 	2318 	03:30
05.06.2005 	02:29:07 	0001 	0008 	0100 	0009 	0100 	4201 	626 	626 	5120 	0 	360 	2318 	06:23
05.06.2005 	02:30:00 	0001 	0008 	0100 	0009 	0100 	4201 	618 	618 	5120 	0 	360 	2318 	03:33
05.06.2005 	02:30:00 	0001 	0008 	0100 	0009 	0100 	4201 	618 	618 	5120 	0 	360 	2318 	03:33
05.06.2005 	02:30:07 	0001 	0008 	0100 	0009 	0100 	4201 	617 	617 	5120 	0 	360 	2317 	06:28
05.06.2005 	02:31:00 	0001 	0008 	0100 	0009 	0100 	4201 	609 	609 	5120 	0 	360 	2317 	03:36
05.06.2005 	02:31:00 	0001 	0008 	0100 	0009 	0100 	4201 	609 	609 	5120 	0 	360 	2317 	03:36
05.06.2005 	02:31:07 	0001 	0008 	0100 	0009 	0100 	4201 	608 	608 	5120 	0 	360 	2318 	06:34
05.06.2005 	02:32:00 	0001 	0008 	0100 	0009 	0100 	4201 	601 	601 	5120 	0 	360 	2317 	03:39
05.06.2005 	02:32:00 	0001 	0008 	0100 	0009 	0100 	4201 	601 	601 	5120 	0 	360 	2317 	03:39
05.06.2005 	02:32:08 	0001 	0008 	0100 	0009 	0100 	4201 	599 	599 	5120 	0 	360 	2317 	06:40
05.06.2005 	02:33:00 	0001 	0008 	0100 	0009 	0100 	4201 	592 	592 	5120 	0 	360 	2317 	03:42
05.06.2005 	02:33:00 	0001 	0008 	0100 	0009 	0100 	4201 	592 	592 	5120 	0 	360 	2317 	03:42
05.06.2005 	02:33:08 	0001 	0008 	0100 	0009 	0100 	4201 	591 	591 	5120 	0 	360 	2317 	06:46
05.06.2005 	02:34:00 	0001 	0008 	0100 	0009 	0100 	4201 	583 	583 	5120 	0 	360 	2316 	03:46
05.06.2005 	02:34:00 	0001 	0008 	0100 	0009 	0100 	4201 	583 	583 	5120 	0 	360 	2318 	03:46
05.06.2005 	02:34:08 	0001 	0008 	0100 	0009 	0100 	4201 	582 	582 	5120 	0 	360 	2318 	06:52
05.06.2005 	02:35:00 	0001 	0008 	0100 	0009 	0100 	4201 	575 	575 	5120 	0 	360 	2317 	03:49
05.06.2005 	02:35:00 	0001 	0008 	0100 	0009 	0100 	4201 	575 	575 	5120 	0 	360 	2317 	03:49
05.06.2005 	02:35:08 	0001 	0008 	0100 	0009 	0100 	4201 	574 	574 	5120 	0 	360 	2317 	06:58
05.06.2005 	02:36:00 	0001 	0008 	0100 	0009 	0100 	4201 	567 	567 	5120 	0 	360 	2317 	03:52
05.06.2005 	02:36:00 	0001 	0008 	0100 	0009 	0100 	4201 	567 	567 	5120 	0 	360 	2317 	03:52
05.06.2005 	02:36:08 	0001 	0008 	0100 	0009 	0100 	4201 	566 	566 	5120 	0 	360 	2319 	07:04
05.06.2005 	02:37:00 	0001 	0008 	0100 	0009 	0100 	4201 	558 	558 	5120 	0 	360 	2318 	03:56
05.06.2005 	02:37:00 	0001 	0008 	0100 	0009 	0100 	4201 	558 	558 	5120 	0 	360 	2318 	03:56
05.06.2005 	02:37:08 	0001 	0008 	0100 	0009 	0100 	4201 	557 	557 	5120 	0 	360 	2317 	07:10
05.06.2005 	02:38:00 	0001 	0008 	0100 	0009 	0100 	4201 	550 	550 	5120 	0 	360 	2317 	04:00
05.06.2005 	02:38:00 	0001 	0008 	0100 	0009 	0100 	4201 	550 	550 	5120 	0 	360 	2317 	04:00
05.06.2005 	02:38:08 	0001 	0008 	0100 	0009 	0100 	4201 	549 	549 	5120 	0 	350 	2317 	07:17
05.06.2005 	02:39:00 	0001 	0008 	0100 	0009 	0100 	4201 	542 	542 	5120 	0 	350 	2318 	04:03
05.06.2005 	02:39:00 	0001 	0008 	0100 	0009 	0100 	4201 	542 	542 	5120 	0 	350 	2318 	04:03
05.06.2005 	02:39:08 	0001 	0008 	0100 	0009 	0100 	4201 	541 	541 	5120 	0 	350 	2317 	07:23
05.06.2005 	02:40:00 	0001 	0008 	0100 	0009 	0100 	4201 	535 	535 	5120 	0 	350 	2317 	04:06
05.06.2005 	02:40:00 	0001 	0008 	0100 	0009 	0100 	4201 	535 	535 	5120 	0 	350 	2317 	04:06
05.06.2005 	02:40:08 	0001 	0008 	0100 	0009 	0100 	4201 	533 	533 	5120 	0 	350 	2317 	07:30
05.06.2005 	02:41:00 	0001 	0008 	0100 	0009 	0100 	4201 	527 	527 	5120 	0 	350 	2317 	04:10
05.06.2005 	02:41:00 	0001 	0008 	0100 	0009 	0100 	4201 	527 	527 	5120 	0 	350 	2317 	04:10
05.06.2005 	02:41:08 	0001 	0008 	0100 	0009 	0100 	4201 	525 	525 	5120 	0 	350 	2317 	07:37
05.06.2005 	02:42:00 	0001 	0008 	0100 	0009 	0100 	4201 	519 	519 	5120 	0 	350 	2317 	04:14
05.06.2005 	02:42:01 	0001 	0008 	0100 	0009 	0100 	4201 	519 	519 	5120 	0 	350 	2317 	04:14
05.06.2005 	02:42:08 	0001 	0008 	0100 	0009 	0100 	4201 	518 	518 	5120 	0 	350 	2317 	07:43
05.06.2005 	02:43:01 	0001 	0008 	0100 	0009 	0100 	4201 	511 	511 	5120 	0 	350 	2317 	04:18
05.06.2005 	02:43:01 	0001 	0008 	0100 	0009 	0100 	4201 	511 	511 	5120 	0 	350 	2317 	04:18
05.06.2005 	02:43:08 	0001 	0008 	0100 	0009 	0100 	4201 	510 	510 	5120 	0 	350 	2318 	07:50
05.06.2005 	02:44:01 	0001 	0008 	0100 	0009 	0100 	4201 	504 	504 	5120 	0 	350 	2317 	04:21
05.06.2005 	02:44:01 	0001 	0008 	0100 	0009 	0100 	4201 	504 	504 	5120 	0 	350 	2317 	04:21
05.06.2005 	02:44:08 	0001 	0008 	0100 	0009 	0100 	4201 	503 	503 	5120 	0 	350 	2317 	07:57
05.06.2005 	02:45:01 	0001 	0008 	0100 	0009 	0100 	4204 	497 	497 	5120 	0 	350 	2317 	04:25
05.06.2005 	02:45:01 	0001 	0008 	0100 	0009 	0100 	4204 	497 	497 	5120 	0 	350 	2317 	04:25
05.06.2005 	02:45:08 	0001 	0008 	0100 	0009 	0100 	4204 	495 	495 	5120 	0 	350 	2317 	08:04
05.06.2005 	02:46:01 	0001 	0008 	0100 	0009 	0100 	4204 	489 	489 	5120 	0 	350 	2318 	04:29
05.06.2005 	02:46:01 	0001 	0008 	0100 	0009 	0100 	4204 	489 	489 	5120 	0 	350 	2318 	04:29
05.06.2005 	02:46:08 	0001 	0008 	0100 	0009 	0100 	4204 	488 	488 	5120 	0 	350 	2318 	08:11
05.06.2005 	02:47:01 	0001 	0008 	0100 	0009 	0100 	4204 	482 	482 	5120 	0 	350 	2318 	04:33
05.06.2005 	02:47:01 	0001 	0008 	0100 	0009 	0100 	4204 	482 	482 	5120 	0 	350 	2318 	04:33
05.06.2005 	02:47:08 	0001 	0008 	0100 	0009 	0100 	4204 	481 	481 	5120 	0 	350 	2317 	08:18
05.06.2005 	02:48:01 	0001 	0008 	0100 	0009 	0100 	4204 	475 	475 	5120 	0 	350 	2317 	04:37
05.06.2005 	02:48:01 	0001 	0008 	0100 	0009 	0100 	4204 	475 	475 	5120 	0 	350 	2317 	04:37
05.06.2005 	02:48:08 	0001 	0008 	0100 	0009 	0100 	4204 	474 	474 	5120 	0 	350 	2317 	08:26
05.06.2005 	02:49:01 	0001 	0008 	0100 	0009 	0100 	4204 	468 	468 	5120 	0 	350 	2317 	04:42
05.06.2005 	02:49:01 	0001 	0008 	0100 	0009 	0100 	4204 	468 	468 	5120 	0 	350 	2317 	04:42
05.06.2005 	02:49:08 	0001 	0008 	0100 	0009 	0100 	4204 	466 	466 	5120 	0 	340 	2318 	08:35
05.06.2005 	02:50:01 	0001 	0008 	0100 	0009 	0100 	4204 	460 	460 	5120 	0 	340 	2316 	04:46
05.06.2005 	02:50:01 	0001 	0008 	0100 	0009 	0100 	4204 	460 	460 	5120 	0 	340 	2316 	04:46
05.06.2005 	02:50:08 	0001 	0008 	0100 	0009 	0100 	4204 	460 	460 	5120 	0 	340 	2318 	08:41
05.06.2005 	02:51:01 	0001 	0008 	0100 	0009 	0100 	4204 	453 	453 	5120 	0 	340 	2317 	04:51
05.06.2005 	02:51:01 	0001 	0008 	0100 	0009 	0100 	4204 	453 	453 	5120 	0 	340 	2317 	04:51
05.06.2005 	02:51:08 	0001 	0008 	0100 	0009 	0100 	4204 	453 	453 	5120 	0 	340 	2317 	08:49
05.06.2005 	02:52:01 	0001 	0008 	0100 	0009 	0100 	4204 	447 	447 	5120 	0 	340 	2318 	04:55
05.06.2005 	02:52:01 	0001 	0008 	0100 	0009 	0100 	4204 	447 	447 	5120 	0 	340 	2318 	04:55
05.06.2005 	02:52:08 	0001 	0008 	0100 	0009 	0100 	4204 	446 	446 	5120 	0 	340 	2317 	08:58
05.06.2005 	02:53:01 	0001 	0008 	0100 	0009 	0100 	4204 	440 	440 	5120 	0 	340 	2318 	05:00
05.06.2005 	02:53:01 	0001 	0008 	0100 	0009 	0100 	4204 	440 	440 	5120 	0 	340 	2318 	05:00
05.06.2005 	02:53:08 	0001 	0008 	0100 	0009 	0100 	4204 	439 	439 	5120 	0 	340 	2318 	09:06
05.06.2005 	02:54:01 	0001 	0008 	0100 	0009 	0100 	4204 	433 	433 	5120 	0 	340 	2317 	05:04
05.06.2005 	02:54:01 	0001 	0008 	0100 	0009 	0100 	4204 	433 	433 	5120 	0 	340 	2317 	05:04
05.06.2005 	02:54:09 	0001 	0008 	0100 	0009 	0100 	4204 	433 	433 	5120 	0 	340 	2317 	09:14
05.06.2005 	02:55:01 	0001 	0008 	0100 	0009 	0100 	4204 	427 	427 	5120 	0 	340 	2318 	05:09
